range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
4.028064452967628,21,30,4609351900.14216,4723106682.608829,4723418662.825888,4609663907.103585,4724957380.774606,4611202624.381293,-101.78359985351562,-99.51280212402344,0.3109999895095825,-1.0570000410079956,[0.00719861 0.10243395 0.12931   ],[ 0.02086857 -0.00790181 -0.36761364  0.92971082],[0.03600854 1.99258524 0.10979703],[-0.01307783  0.00454423 -0.4234012   0.90583639],[ 0.01670471 -1.98227978  0.13894327],[0.00613755 0.0068816  0.73878403 0.67387917],4.02098240033024,0.0070820526373873,"(21, 30)",312007.3993387222,311980.1056690216,1538717.1036157608,1538717.948718071,4.115600109100342,0.0946177087701016,4609351899.852264,4723418662.672778,4724957380.621496,4723106682.567109,4609663907.251603,4611202624.355219,0.1892842776313408,5.324230909347534
2.1568876473116685,11,30,5486426090.635424,5120922945.505005,5121227877.569479,5486731037.049672,5122766595.518197,5488269754.777634,-88.8552017211914,-90.68479919433594,-0.2383999973535537,-0.1937000006437301,[0.00722512 0.10238605 0.1293803 ],[ 0.0207019  -0.00766787 -0.36754169  0.92974495],[0.03608377 1.99252526 0.10975509],[-0.01359497  0.00510954 -0.42363857  0.90571486],[ 0.0166851  -1.98233785  0.13896078],[0.00617827 0.00682959 0.73882076 0.67383905],2.146931674051035,0.0099559732606335,"(11, 30)",304946.5864133835,304931.62497520447,1538717.8235168457,1538717.948718071,2.245699882507324,0.0987682084562893,5486426090.557394,5121227877.416369,5122766595.365088,5120922945.791394,5486731037.143807,5488269754.967324,0.183727937054687,5.72564435005188
3.90158201016583,31,20,5069341787.690904,5493890219.771934,5494198614.676194,5069650208.722303,5495737332.624911,5071188927.123947,-94.7155990600586,-95.33509826660156,-0.7300999760627747,0.1946000009775161,[0.0071899  0.10235658 0.12927771],[ 0.02047454 -0.00855208 -0.36783594  0.92962593],[0.03596407 1.99249271 0.10974364],[-0.01302815  0.00437113 -0.42383479  0.90563515],[ 0.01669117 -1.98234704  0.13893676],[0.00620013 0.00683049 0.73885564 0.67380059],3.9020599722908296,-0.0004779621249997,"(31, 20)",308420.9109573364,308394.86929130554,1538718.480819702,1538717.9487171173,3.8863000869750977,-0.0157598853157319,5069341787.672776,5494198614.595857,5495737332.544574,5493890219.726565,5069650208.583734,5071188927.064553,0.1861673051325545,6.075223684310913
4.358466471879515,21,31,5548326755.911392,5931599458.326479,5931904015.25501,5548631341.398927,5933442733.203728,5550170056.688724,-101.02110290527344,-100.80570220947266,1.7461999654769895,-2.586199998855591,[0.00712805 0.10241692 0.12905558],[ 0.02074863 -0.00845474 -0.36750752  0.92975063],[0.03582269 1.99253116 0.10962691],[-0.01243853  0.00385227 -0.42363722  0.90573805],[ 0.01675532 -1.98232448  0.13890636],[0.00614189 0.00694251 0.73884067 0.67381639],4.354833067711917,0.0036334041675978,"(21, 31)",304585.9155893326,304557.1195163727,1538714.9439105988,1538717.948718071,4.404200077056885,0.0493670093449676,5548326755.621496,5931904015.236882,5933442733.1856,5931599458.117366,5548631341.537086,5550170056.480996,0.1894204201330099,6.25946569442749
2.46842164797257,31,11,5570329704.357571,6271263072.818738,6271574127.494398,5570640775.756045,6273112845.443116,5572179494.943128,-92.45089721679688,-94.09819793701172,-1.0700000524520874,1.0793999433517456,[0.0072846  0.10246366 0.12935321],[ 0.02114376 -0.00765503 -0.36747573  0.92976121],[0.03604303 1.9925444  0.10986141],[-0.01299358  0.00511158 -0.4234475   0.90581282],[ 0.01667206 -1.9822718   0.13892439],[0.00620673 0.00687713 0.73879734 0.67386399],2.47219790597348,-0.0037762580009097,"(31, 11)",311071.3078432083,311054.5779495239,1538719.2633209229,1538717.948718071,2.467099905014038,-0.0050980009594416,5570329704.339443,6271574127.4163685,6273112845.365087,6271263072.838419,5570640775.647286,5572179494.910607,0.1846962284446154,6.57157301902771
1.8711866822646188,20,10,6386918350.253117,6798199291.088446,6798509720.44636,6387228792.173525,6800048438.395078,6388767510.496653,-91.56539916992188,-94.03880310058594,-0.67330002784729,0.1937000006437301,[0.00718591 0.10240607 0.12913533],[ 0.02094517 -0.00818859 -0.36762131  0.92970335],[0.03591175 1.9924613  0.10962403],[-0.01299563  0.00399872 -0.42395706  0.90558013],[ 0.01671137 -1.98234463  0.13891073],[0.00611239 0.00681984 0.73883732 0.6738216 ],1.8803147873048287,-0.0091281050402098,"(20, 10)",310441.972782135,310429.2179994583,1538718.3243188858,1538717.948718071,1.899899959564209,0.0195851722593802,6386918350.172779,6798509720.365087,6800048438.313805,6798199291.147087,6387228792.145561,6388767510.46988,0.1842653767551472,7.108493089675903
3.897203042690709,20,31,6409992004.099271,6792040828.872419,6792349031.280651,6410300232.411384,6793887749.229369,6411838949.844576,-94.7155990600586,-94.48079681396484,0.1368999928236007,-0.1759999990463256,[0.00727691 0.10243703 0.12927993],[ 0.02091676 -0.00817519 -0.36787691  0.92960327],[0.0359045  1.99259185 0.1097147 ],[-0.01326118  0.00445637 -0.42385709  0.90562095],[ 0.0167263  -1.98234692  0.13890181],[0.00619852 0.00683458 0.73887751 0.67377659],3.902153497772232,-0.0049504550815226,"(20, 31)",308228.35286426544,308202.5146484375,1538717.354016304,1538717.948718071,3.889699935913086,-0.0124535618591461,6409992004.018933,6792349031.262524,6793887749.211242,6792040828.747875,6410300232.371798,6411838949.725814,0.1858328023745122,7.120358943939209
1.8772648562474312,21,11,6818292749.501136,7230336124.378974,7230641210.827731,6818597848.161622,7232179928.776449,6820136564.5176325,-83.4540023803711,-85.44180297851562,0.4144000113010406,-0.9592000246047974,[0.0074181  0.10240548 0.12944108],[ 0.02170586 -0.01083645 -0.36742332  0.92973724],[0.03592101 1.99269353 0.10990728],[-0.01317383  0.00411857 -0.4226141   0.90620456],[ 0.01642368 -1.98210503  0.13909353],[0.00433968 0.00404076 0.73883532 0.67385987],1.8828714751882505,-0.0056066189408192,"(21, 11)",305099.58120536804,305086.0439195633,1538716.0863628387,1538717.948718071,2.083899974822998,0.2010284996347475,6818292749.21124,7230641210.749701,7232179928.69842,7230336124.705782,6818597848.792445,6820136564.878808,0.2003738294066825,7.532525300979614
1.4218994123837263,20,11,6903903999.291579,7314721106.913682,7315026603.455937,6904209505.497156,7316565321.4046545,6905748224.325213,-82.33879852294922,-82.18930053710938,-0.9648000001907348,1.3875999450683594,[0.00741106 0.10229025 0.12942218],[ 0.02127831 -0.01031441 -0.36783188  0.92959109],[0.03612529 1.99267364 0.10993785],[-0.01351618  0.00389509 -0.42245037  0.90627674],[ 0.01661387 -1.98211388  0.13939349],[0.00096894 0.0017734  0.73847858 0.67427279],1.430301086802153,-0.0084016744184265,"(20, 11)",305506.4665966034,305496.2627706528,1538718.8251199722,1538717.9487171173,1.502900004386902,0.072598917584749,6903903999.211242,7315026603.377908,7316565321.326625,7314721107.115137,6904209505.677838,6905748224.502958,0.1684752434711496,7.614170551300049
1.8798696524280063,11,21,7560150585.827732,7416972580.167048,7417284368.090881,7560462386.400387,7418823086.039598,7562001104.861959,-85.29560089111328,-83.98169708251953,-0.9405999779701232,0.994599997997284,[0.00711441 0.10243608 0.12909362],[ 0.01704113 -0.00818743 -0.36763758  0.92977681],[0.03596105 1.99252051 0.10970497],[-0.01369033  0.00432822 -0.42400333  0.90554677],[ 0.01666771 -1.98200208  0.13913668],[5.29295821e-03 2.62016611e-06 7.38573813e-01 6.74149222e-01],1.8829240364608608,-0.0030543840328545,"(11, 21)",311801.0066108704,311786.9998254776,1538718.7312202454,1538717.9487171173,2.07509994506836,0.192175908607499,7560150585.749702,7417284367.800985,7418823085.749702,7416972580.80116,7560462386.756313,7562001105.487534,0.2002261939426345,7.863248348236084
3.612409551008496,10,1,7623135369.484821,9172438.389401425,9479047.367302584,7623442003.321446,11017765.316020532,7557764314.788128,-80.37969970703125,-80.63739776611328,-2.3264000415802,2.224900007247925,[0.00697684 0.10235859 0.12911759],[ 0.01799655 -0.00970705 -0.36768714  0.92972446],[0.03586857 1.99254436 0.10965344],[-0.01290827  0.00413795 -0.42365728  0.90572108],[ 0.01663236 -1.98197171  0.1391213 ],[0.00517189 0.00125047 0.73919383 0.67347163],3.607486349079095,0.0049232019294009,"(10, 1)",306633.8015823364,306609.0588691905,-65677688.53603268,1538717.948717948,3.595099925994873,-0.0123864230842216,7623135369.403548,9479047.288161058,11017765.236879006,9172438.229291867,7623442003.205131,7557764314.669098,0.0742355631138103,7.925934314727783
2.466107599930049,11,31,7804143847.04568,7775376223.614259,7775682564.934498,7804450204.442432,7777221282.883216,7805988920.479835,-94.1356964111328,-92.73079681396484,0.9833999872207642,-1.167799949645996,[0.00692731 0.10257574 0.12926001],[ 0.02032556 -0.0103277  -0.36618923  0.93026097],[0.03588815 1.99262969 0.10986873],[-0.01286775  0.00494813 -0.42331574  0.90587726],[ 0.01649306 -1.98187521  0.1392332 ],[0.00432944 0.00243336 0.73924697 0.67341609],2.4716181200538747,-0.0055105201238254,"(11, 31)",306357.4844751358,306341.41188430786,1538715.9611635208,1538717.948718071,2.4677000045776367,-0.0039181154762379,7804143846.96765,7775682564.91637,7777221282.865088,7775376223.504486,7804450204.452126,7805988920.413289,0.1848390267411534,8.107009172439575
1.7036043798165867,10,30,8070123470.446361,7704156182.03734,7704494952.889993,8070462252.706094,7706033670.83871,8004784560.573025,-82.11289978027344,-81.34380340576172,-0.7990000247955322,0.9052000045776368,[0.00703747 0.10231158 0.12931817],[ 0.01928661 -0.008994   -0.36762828  0.92972906],[0.03582586 1.99253039 0.1097972 ],[-0.01204771  0.00476625 -0.42329163  0.90590084],[ 0.01666614 -1.98220129  0.13911478],[0.00526969 0.00440415 0.73839352 0.67433497],1.6987092663727992,0.0048951134437875,"(10, 30)",338782.36428260803,338770.438952446,-65677692.04164219,1538717.9487171173,1.7782000303268433,0.079490763954044,8070123470.365087,7704494952.736883,7706033670.6856,7704156182.297931,8070462252.72937,8004784560.687728,0.1433899963250164,8.372855186462402
4.349906709298496,31,21,7440284632.242187,7998037510.916326,7998349376.103702,7440596527.025176,7999888094.05242,7442135247.773665,-101.73989868164062,-100.73619842529295,-2.049799919128418,1.8896000385284424,[0.00672766 0.10240562 0.12966181],[ 0.02069942 -0.00878871 -0.3661622   0.93027919],[0.03580284 1.99259538 0.11002892],[-0.01183852  0.00456582 -0.42295206  0.9060632 ],[ 0.01658782 -1.98212188  0.13921764],[0.00471298 0.00440828 0.73906812 0.67359963],4.3547491543409365,-0.0048424450424402,"(31, 21)",311894.5938501358,311864.7648744583,1538721.0943756104,1538717.948718071,4.374300003051758,0.0195508487108213,7440284632.224059,7998349375.813806,7999888093.762524,7998037511.048931,7440596526.817909,7442135247.912285,0.1895122018398153,8.44387674331665
1.9969431639451365,10,31,8876101290.95918,8846870682.31858,8847175954.357574,8876406576.104317,8848714672.306292,8810728882.68759,-80.96990203857422,-80.02439880371094,0.579200029373169,-0.9926999807357788,[-0.03810846  0.13536637  0.56799733],[ 0.01845523  0.00652823 -0.27178101  0.96215925],[0.03963642 2.00372391 0.63288215],[-7.77937831e-03 -7.20269144e-04 -3.00066103e-01  9.53885594e-01],[-0.02662186 -1.89805935  0.65249923],[ 0.00624432 -0.00492446  0.79872956  0.60163694],1.997017704609129,-7.454066399259496e-05,"(10, 31)",305285.0341796875,305272.1541976929,-65677693.49709511,1538717.9487171173,1.965399980545044,-0.0316177240640851,8876101290.877907,8847175954.339447,8848714672.288164,8846870682.18525,8876406575.912086,8810728882.414991,0.0727680774806554,9.177004098892212
4.237015685460691,31,21,8842250826.152443,9400000998.738443,9400310273.539598,8842560129.737667,9401848991.488316,8844098850.220104,-94.80269622802734,-93.53790283203124,-2.472599983215332,1.9351999759674072,[-0.10603186  0.17280534  0.87415715],[ 0.02654579  0.01007569 -0.15145486  0.98805603],[0.04008581 2.02007455 0.94582177],[-0.0046313  -0.00318428 -0.15709373  0.98756756],[-0.10803294 -1.81153219  0.93430238],[ 0.02269178 -0.00192589  0.86332502  0.50413159],4.234906309115124,0.002109376345567,"(31, 21)",309303.51061820984,309274.2919921875,1538720.8283252716,1538717.948719025,4.2916998863220215,0.0567935772068972,8842250826.134315,9400310273.249702,9401848991.19842,9400000998.95771,8842560129.644934,8844098850.473259,0.1854476798212246,9.844480752944946
3.401230902343103,30,20,8861194263.787424,9353613626.649572,9353920529.740295,8861501189.35989,9355459247.689014,8863039906.227472,-83.39640045166016,-82.76860046386719,0.6341999769210815,-0.7477999925613403,[-0.11394748  0.17589734  0.8847266 ],[ 0.02765151  0.0126622  -0.14356935  0.98917283],[0.03818738 2.02027237 0.9554279 ],[-0.00131338 -0.00508918 -0.15183383  0.98839106],[-0.11631814 -1.80627138  0.94375003],[ 2.01963248e-02 -4.79947533e-04  8.67527559e-01  4.96976305e-01],3.4020467417722924,-0.0008158394291895,"(30, 20)",306926.08173179626,306902.68492126465,1538716.774963379,1538717.9487171173,3.541100025177002,0.1390532834047095,8861194263.634315,9353920529.65996,9355459247.608677,9353613626.97504,8861501189.716047,8863039906.49101,0.190580773987895,9.929879665374756
3.7801885983288575,21,30,9604781699.82165,9785756756.776836,9786067877.56948,9605092845.632109,9787606595.518196,9606631562.549864,-82.69550323486328,-83.22489929199219,0.3370999991893768,-0.8223000168800354,[-0.11872658  0.12911783  0.96300985],[ 0.03432574  0.02020176 -0.11992155  0.99197941],[0.02004935 2.01227761 1.18951164],[-7.46097839e-04 -7.48672618e-03  1.16074283e-02  9.99903287e-01],[-0.1249591  -1.84526941  1.19304784],[ 0.02828966 -0.01602689  0.92996515  0.36620544],3.774916940821348,0.0052716575075102,"(21, 30)",311146.6784362793,311120.29246902466,1538716.7436637878,1538717.9487171173,3.990400075912476,0.2154831350911279,9604781699.531754,9786067877.41637,9787606595.365088,9785756757.1239,9605092846.21019,9606631562.953854,0.1883027579246699,10.450799942016602
4.237437319259469,31,21,9536241282.883211,10093990127.355003,10094301387.32165,9536552571.627348,10095840105.270369,9538091292.047186,-88.06829833984375,-85.9489974975586,-2.2342000007629395,1.8029999732971191,[-0.11159502  0.11127671  0.97154571],[ 0.02853693  0.01585081 -0.12311356  0.99185447],[0.01412938 2.01043814 1.22120847],[ 8.52972371e-05 -5.37723526e-03  3.99169069e-02  9.99183799e-01],[-0.1188876  -1.86323955  1.22209314],[ 0.0239806  -0.01201854  0.93742534  0.34714417],4.233877594113182,0.0035597251462871,"(31, 21)",311289.0311985016,311259.17092323303,1538720.7657260897,1538717.948719025,4.389200210571289,0.1553226164581067,9536241282.865086,10094301387.031754,10095840104.980473,10093990127.86083,9536552571.896284,9538091292.66201,0.1905936783067048,10.537051677703856
1.5863554268755238,10,30,10775830329.42072,10477078436.566778,10477418061.86435,10776169965.374125,10478956779.813068,10777708683.638315,-81.44409942626953,-79.91519927978516,-0.2392999976873397,0.2337000072002411,[-0.05536614 -0.00823056  1.01047776],[ 0.0182917   0.00767707 -0.15661822  0.98745953],[-0.02523996  1.99322455  1.36137065],[0.00683956 0.00341391 0.2180422  0.97590898],[-0.05427742 -1.99609729  1.35337889],[-0.00114593  0.00891952  0.97306561  0.23035118],1.5933473735106964,-0.0069919466351726,"(10, 30)",339635.8392162323,339625.0093898773,1538718.3556194303,1538717.948719025,1.6094000339508057,0.0160526604401092,10775830329.339449,10477418061.71124,10478956779.65996,10477078436.70185,10776169965.178663,10777708683.534285,0.0791903561548605,11.14520025253296
2.014313638101198,31,10,10389213630.639624,11090606459.809954,11090917036.15149,10389524220.593391,11092455754.100208,10391062939.385096,-81.3561019897461,-81.893798828125,-0.9358999729156494,0.8799999952316284,[-0.03871469 -0.03367966  1.01874996],[ 0.02673017  0.01500676 -0.18835586  0.98162225],[-0.02957658  1.97955661  1.38986795],[0.003136   0.0015773  0.27647547 0.96101394],[-0.02962849 -2.02785722  1.38542873],[-0.00160651  0.00997619  0.98323795  0.18204048],2.01938890140475,-0.005075263303552,"(31, 10)",310590.0221595764,310576.2344760895,1538718.8720703125,1538717.948719025,2.038100004196167,0.0187111027914168,10389213630.621496,11090917036.070215,11092455754.018934,11090606459.83574,10389524220.643656,10391062939.515726,0.1382810283198648,11.390620470046995
2.009991212663502,10,31,11511809880.702772,11549798032.528131,11550102661.088345,11512114522.31104,11551641379.037062,11513653238.415173,-80.57389831542969,-81.71269989013672,1.1454999446868896,-1.1511000394821167,[-0.01782602 -0.03771646  1.02838768],[ 0.03283066  0.01909359 -0.22947415  0.97257338],[-0.01603333  1.95937817  1.42277945],[-0.00224288 -0.00466528  0.381704    0.92426984],[-1.65200311e-04 -2.04223155e+00  1.42947233e+00],[-0.00498433  0.00598386  0.99756636  0.06926276],2.014814266285436,-0.0048230536219335,"(10, 31)",304641.7862319946,304628.7497501373,1538716.0237636566,1538717.948719025,2.0106000900268555,-0.0042141762585798,11511809880.621498,11550102661.070215,11551641379.018934,11549798032.320463,11512114522.40773,11513653238.431494,0.1079280062661662,11.87745451927185
2.054204255707209,21,10,13795669856.87293,14275400341.01735,14275706194.805336,13795975724.17934,14277244912.754057,13797514441.172874,-89.31449890136719,-89.92440032958984,0.4320999979972839,-0.6007000207901001,[0.00222885 0.00540106 1.07636409],[ 0.00651408 -0.00284297 -0.33397157  0.9425532 ],[0.02441595 1.99150132 1.45947684],[0.00158378 0.00114784 0.8137781  0.58117229],[ 0.04437346 -2.03380513  1.47158782],[-0.00235606  0.00251416  0.86747245 -0.49747276],2.04677539794897,0.007428857758239,"(21, 10)",305867.99817276,305853.53753471375,1538716.7280139923,1538717.948719025,2.2032999992370605,0.1565246012880905,13795669856.583036,14275706194.724062,14277244912.67278,14275400341.186527,13795975724.581207,13797514441.30922,0.183778943192042,14.643361568450928
4.1866384018512495,31,20,14014127164.293468,14438669829.40841,14438975625.894144,14014432989.013111,14440514343.842863,14015971708.44766,-95.1981964111328,-90.98809814453124,-1.666100025177002,1.2796000242233276,[0.01424275 0.01060114 1.07879951],[ 0.02773257 -0.00256508 -0.3995402   0.91629027],[0.02090005 2.00125736 1.46041884],[-0.00121154  0.00123211  0.84078812  0.54135978],[ 0.05135938 -2.03399346  1.46489698],[ 0.00144015 -0.00530813 -0.83243547  0.55409371],4.186783745454791,-0.0001453436035419,"(31, 20)",305824.7414608002,305796.4618396759,1538719.5137233734,1538717.948719025,4.191100120544434,0.0043163750896422,14014127164.27534,14438975625.813808,14440514343.762526,14438669829.351969,14014432989.016802,14015971708.530523,0.1842462938612934,15.014536142349243
2.025845107891771,20,11,15018676010.509527,15429488552.524178,15429795209.225166,15018982680.823708,15431333927.173883,15020521399.244862,-81.19149780273438,-81.68810272216797,-0.3761999905109405,0.1600999981164932,[0.035334   0.00885902 1.09471415],[ 0.01334736 -0.0043167  -0.4490282   0.89340576],[0.01207157 2.0174282  1.45890992],[ 0.00502558 -0.00241203  0.87956657  0.47573341],[ 0.04660212 -2.0205623   1.4523347 ],[ 0.00566073 -0.00129873 -0.76661184  0.6420845 ],2.030149631146049,-0.0043045232542779,"(20, 11)",306670.4852771759,306656.63499069214,1538718.418218613,1538717.948719025,2.0613999366760254,0.0312503055299764,15018676010.42919,15429795209.147137,15431333927.095856,15429488552.512146,15018982680.914469,15020521399.332684,0.1277967075435488,15.732537269592283
2.0071621334905614,11,20,15952697885.50722,15743534806.423864,15743840401.53517,15953003493.856895,15745379119.483889,15954542211.020176,-81.08679962158203,-80.7761001586914,0.0186000000685453,-0.5755000114440918,[0.02805905 0.04296062 1.09890145],[ 0.02838004 -0.00319579 -0.49616474  0.8677571 ],[0.00917284 2.01775126 1.46070331],[0.00384594 0.00251982 0.89933983 0.43721014],[ 0.04655872 -2.01703821  1.45919529],[ 0.00289575 -0.00182829 -0.70130058  0.71285678],1.9997297536570875,0.0074323798334741,"(11, 20)",305608.3327064514,305595.06147384644,1538717.1662158966,1538717.9487171173,2.011899948120117,0.0121701944630299,15952697885.42919,15743840401.454832,15745379119.40355,15743534806.393358,15953003493.761896,15954542210.928112,0.0970129872233237,16.31881594657898
2.003449553152316,20,11,15675657404.740295,16086469702.199078,16086777204.417477,15675964920.403929,16088315922.366192,15677503638.731182,-81.00199890136719,-81.95680236816406,-0.3007999956607818,-0.2727999985218048,[0.02674508 0.04817157 1.09720941],[ 0.02053579 -0.00685299 -0.52334548  0.85184234],[0.00884092 2.01780055 1.46137885],[ 0.00237646 -0.00562729  0.90240734  0.43083437],[ 0.04746196 -2.01685147  1.46119682],[ 0.00250667 -0.00216142 -0.69198294  0.72190356],2.00164816567486,0.0018013874774553,"(20, 11)",307515.88479042053,307502.1910057068,1538718.324317932,1538717.9487171173,2.040699958801269,0.0390517931264091,15675657404.65996,16086777204.339443,16088315922.288162,16086469702.14844,15675964920.54475,15677503638.869068,0.128998569880804,16.385945081710815
2.116954925180796,20,11,16373637621.08645,16784449659.56843,16784757052.173883,16373945027.922705,16786295770.122604,16375483746.39081,-81.23190307617188,-81.14469909667969,-0.2876999974250793,0.1572999954223632,[0.03730174 0.04513286 1.09485574],[-0.00864793 -0.00514268 -0.78850262  0.61493956],[-0.00408377  2.0118304   1.47552549],[ 0.00644133 -0.00134123  0.92392677  0.38250813],[ 0.05939346 -2.01200661  1.47793525],[-0.00169864  0.00118842 -0.5900464   0.80736623],2.1136411531584667,0.0033137720223286,"(20, 11)",307406.8979110718,307392.53117370605,1538718.4651699066,1538717.948719025,2.137399911880493,0.0237587587220264,16373637621.006111,16784757052.095856,16786295770.044577,16784449659.564682,16373945027.904024,16375483746.369194,0.113000473751294,17.086085557937622
4.459952472118103,30,20,16272985826.287424,16765407205.407848,16765713598.650553,16273292249.248772,16767252316.599272,16274830966.977108,-86.15049743652344,-85.28970336914062,-0.3677999973297119,-0.2132000029087066,[0.05660555 0.02368304 1.09290599],[-0.00772451 -0.01476767 -0.84967744  0.52703861],[-0.00618352  2.01043045  1.47961616],[6.57214009e-03 4.02035995e-04 9.28582569e-01 3.71060954e-01],[ 0.05915738 -2.00416699  1.47695474],[ 0.00581227 -0.00650889 -0.56004857  0.82841343],4.460400176335384,-0.0004477042172812,"(30, 20)",306423.5745944977,306392.822265625,1538717.635717392,1538717.948719025,4.617599964141846,0.1571997878064612,16272985826.134315,16765713598.570215,16767252316.518934,16765407205.74795,16273292249.70891,16274830967.344627,0.196233444224723,17.34076499938965
2.260162106967242,11,20,17335659023.32773,17126496451.417116,17126800561.791578,17335963148.65131,17128339279.740295,17337501865.924137,-83.06410217285156,-83.42320251464844,0.2942000031471252,-0.3194000124931335,[ 0.08560965 -0.00703194  1.08232785],[ 0.00712995  0.02522955  0.8869607  -0.46109158],[-0.00519477  2.0086229   1.48371946],[ 0.00309403 -0.00133726  0.93596481  0.35207716],[ 0.05453678 -1.99125716  1.47200936],[ 0.00306731 -0.00115703 -0.51097279  0.8595904 ],2.254605743816249,0.0055563631509931,"(11, 20)",304125.7261619568,304109.9978713989,1538717.275764465,1538717.948719025,2.376800060272217,0.122194316455968,17335659023.2497,17126800561.71124,17128339279.65996,17126496451.71337,17335963148.97586,17337501866.251625,0.1933134331753092,17.704527616500854
4.45377152449097,20,30,17173614928.77876,17218924888.552567,17219231875.966915,17173921945.861565,17220770593.915634,17175460663.545511,-89.15360260009766,-89.20659637451172,-0.1247000023722648,-0.4833000004291534,[ 0.10061469 -0.01477184  1.07543216],[ 0.01394873  0.02639539  0.90090667 -0.43298397],[-0.0037629   2.00782362  1.48323046],[ 0.00105636 -0.00184998  0.94140468  0.33727139],[ 0.05117338 -1.98453869  1.46769584],[ 3.64212493e-03  1.96767302e-04 -4.90395538e-01  8.71492130e-01],4.450565643308263,0.0032058811827075,"(20, 30)",307017.3371143341,306986.99168777466,1538717.776567459,1538717.948719025,4.5524001121521,0.1018344688438368,17173614928.69842,17219231875.813805,17220770593.762524,17218924888.822117,17173921946.035536,17175460663.812103,0.1842194884474083,17.88323426246643
1.8414061682129792,21,10,17163580241.488316,17643313246.03897,17643617484.869423,17163884492.563566,17645156202.818142,17165423210.292652,-84.87000274658203,-86.07559967041016,0.3725000023841858,-0.9125999808311462,[ 0.11123673 -0.01703706  1.07069606],[ 0.01177249  0.02545276  0.90638466 -0.42151936],[-0.00220289  2.00758902  1.48289287],[ 3.02928750e-04 -3.86637109e-03  9.45453199e-01  3.25734539e-01],[ 0.04869903 -1.97966665  1.46431454],[ 0.00598023 -0.00206561 -0.47467247  0.8801395 ],1.847382068276636,-0.005975900063657,"(21, 10)",304251.9750328064,304238.3751487732,1538717.4635658264,1538717.948719025,2.052299976348877,0.2049179080722407,17163580241.19842,17643617484.78815,17645156202.73687,17643313246.413002,17163884493.173452,17165423210.637018,0.1974838449274516,18.01717090606689
1.828847226122428,31,10,17094054191.53706,17728223655.272915,17728595441.60019,17094425990.48797,17730134159.54891,17095964710.171724,-80.66069793701172,-81.02549743652344,-1.291700005531311,1.142699956893921,[ 0.11731887 -0.01778527  1.06891521],[ 0.01478145  0.02219227  0.9089014  -0.41611162],[-1.00252856e-03  2.00726432e+00  1.48300339e+00],[ 2.38074082e-04 -2.80735414e-03  9.47714629e-01  3.19106372e-01],[ 0.04754029 -1.97704497  1.4621708 ],[ 0.00699179 -0.00333198 -0.46542424  0.88505351],1.824645246676362,0.0042019794460659,"(31, 10)",371798.8469047546,371786.3581733704,1538719.7641220093,1538717.948719025,1.8056999444961548,-0.0189453021802072,17094054191.518932,17728595441.518917,17730134159.467636,17728223655.160744,17094425990.365835,17095964710.12996,0.0916611615241081,18.095564603805546
2.293117380910501,20,11,17672600770.124897,18083412361.071163,18083719191.596947,17672907616.031906,18085257909.545666,17674446334.374813,-83.31890106201172,-84.71219635009766,-0.3808999955654144,0.1107999980449676,[ 0.1234053  -0.01771302  1.06593298],[-0.00149581  0.0267029   0.91382998 -0.40521489],[8.60981818e-04 2.00391718e+00 1.48247881e+00],[0.02578593 0.02284758 0.95869748 0.28212689],[ 0.04389612 -1.96901074  1.45560156],[ 0.00720909 -0.00211426 -0.43037134  0.90262057],2.294145745093507,-0.0010283641830062,"(20, 11)",306846.36042785645,306830.13133621216,1538718.339969635,1538717.948719025,2.4202001094818115,0.1260543643883043,17672600770.04456,18083719191.51892,18085257909.46764,18083412361.38758,17672907616.404987,17674446334.744957,0.1996197722672944,18.38537287712097
2.27800331330685,20,11,18307582733.265923,18718394131.64201,18718700641.91746,18307889258.840363,18720239359.86618,18309427977.27717,-84.08999633789062,-83.50980377197266,-0.498199999332428,0.1657000035047531,[ 0.09573774 -0.01365559  1.05781784],[-0.0011613   0.02615058  0.91674176 -0.39862168],[-0.00212981  2.00091315  1.47717861],[0.0041982  0.00264148 0.98333821 0.18171198],[ 0.03893707 -1.95546424  1.45153044],[ 0.00733743 -0.0119954  -0.38853345  0.92132722],2.2798935952904964,-0.0018902819836466,"(20, 11)",306525.9884529114,306509.8376159668,1538718.433872223,1538717.948719025,2.4056999683380127,0.1258063730475163,18307582733.185585,18718700641.83943,18720239359.78815,18718394132.001816,18307889259.17404,18309427977.60791,0.1987927117746494,19.017475843429565
